time,symbol,volume,open,high,low,last,change,percent,turnover_rate
2013-04-23,600519.SH,3095262,122.9465,123.9953,121.671,121.749,-1.3417,-1.09,0.3
2013-04-24,600519.SH,3040261,122.0395,124.0095,120.6789,123.9173,2.1672,1.78,0.29
2013-04-25,600519.SH,2535969,123.315,125.8235,122.7481,125.2141,1.3011,1.05,0.24
2013-04-26,600519.SH,1630764,125.7173,126.1353,122.5993,123.2938,-1.9157,-1.53,0.16
2013-05-02,600519.SH,2858679,122.5922,122.6276,119.779,121.2529,-2.0468,-1.66,0.28
2013-05-03,600519.SH,2146052,121.7419,123.315,120.8915,122.2025,0.9458,0.78,0.21
2013-05-06,600519.SH,3019639,122.5922,126.1212,121.8694,125.9936,3.7884,3.1,0.29
2013-05-07,600519.SH,7102055,126.8581,133.4625,126.8581,133.0019,7.0054,5.56,0.68
2013-05-08,600519.SH,4241606,133.0799,134.6389,131.8965,133.8523,0.8512,0.64,0.41
2013-05-09,600519.SH,7013468,134.1145,139.741,134.1145,139.7268,5.876,4.39,0.68
2013-05-10,600519.SH,4877659,139.6063,142.377,138.8977,139.6772,-0.0559,-0.04,0.47
2013-05-13,600519.SH,3257904,139.6772,142.8589,137.3104,140.0811,0.4051,0.29,0.31
2013-05-14,600519.SH,3643160,138.9615,139.6701,134.6459,135.4821,-4.5945,-3.28,0.35
2013-05-15,600519.SH,2326440,135.2624,139.3583,135.1491,137.941,2.4523,1.81,0.22
2013-05-16,600519.SH,4546227,137.4804,142.0865,136.0561,138.0757,0.1379,0.1,0.44
2013-05-17,600519.SH,3355672,137.53,139.2095,136.7647,138.8268,0.7456,0.54,0.32
2013-05-20,600519.SH,3094406,139.4575,140.648,137.7922,138.182,-0.6386,-0.46,0.3
2013-05-21,600519.SH,2310234,138.0969,138.7205,137.1261,138.1962,0.0138,0.01,0.22
2013-05-22,600519.SH,4614964,138.6426,142.1503,138.2528,141.3495,3.1509,2.28,0.44
2013-05-23,600519.SH,6224745,141.4417,146.3241,141.4417,143.4542,2.1061,1.49,0.6
2013-05-24,600519.SH,4507312,144.5596,146.806,141.7251,142.3841,-1.076,-0.75,0.43
2013-05-27,600519.SH,2677812,143.1211,143.2132,140.3079,142.8802,0.4983,0.35,0.26
2013-05-28,600519.SH,2367636,143.0573,144.0707,141.4062,143.2416,0.3572,0.25,0.23
2013-05-29,600519.SH,3234002,143.851,146.5934,142.6818,142.781,-0.4584,-0.32,0.31
2013-05-30,600519.SH,2501942,142.292,143.7234,141.0236,141.9023,-0.8853,-0.62,0.24
2013-05-31,600519.SH,2459056,142.4125,142.7172,139.5992,139.6701,-2.2278,-1.57,0.24
2013-06-03,600519.SH,4025675,140.3787,143.5321,139.7268,143.199,3.5335,2.53,0.39
2013-06-04,600519.SH,4235692,143.3549,145.4808,142.8943,142.9298,-0.2721,-0.19,0.41
2013-06-05,600519.SH,2372442,143.1353,143.4967,141.4275,142.5542,-0.3716,-0.26,0.23
2013-06-06,600519.SH,3387735,142.5825,145.1265,142.5825,142.9014,0.3421,0.24,0.33
2013-06-07,600519.SH,2547838,142.8087,146.3879,141.6376,143.6504,0.7431,0.52,0.25
2013-06-13,600519.SH,4499864,142.816,145.2753,140.5397,142.5159,-1.1348,-0.79,0.43
2013-06-14,600519.SH,3251867,142.2524,142.7282,138.7611,142.0109,-0.4988,-0.35,0.31
2013-06-17,600519.SH,2968927,142.1938,142.7135,138.4902,138.6879,-3.3231,-2.34,0.29
2013-06-18,600519.SH,2737772,138.4536,140.386,136.5213,140.2762,1.5948,1.15,0.26
2013-06-19,600519.SH,2890918,139.7126,143.0941,137.751,142.6037,2.3286,1.66,0.28
2013-06-20,600519.SH,2558681,142.3329,143.0795,139.515,140.342,-2.2675,-1.59,0.25
2013-06-21,600519.SH,3965419,139.0977,143.3723,137.2386,139.9248,-0.421,-0.3,0.38
2013-06-24,600519.SH,4080720,140.2469,140.5323,135.5405,135.8626,-4.0577,-2.9,0.39
2013-06-25,600519.SH,5135249,135.8187,139.2881,128.8433,138.9514,3.0842,2.27,0.49
2013-06-26,600519.SH,3290348,137.9632,138.9367,135.2477,138.1316,-0.8198,-0.59,0.32
2013-06-27,600519.SH,3413576,138.1316,140.7885,137.6705,138.7611,0.6354,0.46,0.33
2013-06-28,600519.SH,2807002,138.2267,141.601,138.2267,140.8032,2.0398,1.47,0.27
2013-07-01,600519.SH,2582852,140.5543,142.7062,139.815,142.2085,1.408,1.0,0.25
2013-07-02,600519.SH,3345317,142.1938,145.6486,140.9861,144.8874,2.6736,1.88,0.32
2013-07-03,600519.SH,3542464,145.5827,146.2415,143.5553,144.902,0.0145,0.01,0.34
2013-07-04,600519.SH,2421452,144.2433,146.2854,143.8846,143.9139,-0.9853,-0.68,0.23
2013-07-05,600519.SH,1777954,144.1189,145.9267,144.1189,144.2799,0.3598,0.25,0.17
2013-07-08,600519.SH,2411390,144.1042,144.8435,141.2643,142.8453,-1.4283,-0.99,0.23
2013-07-09,600519.SH,2023361,143.6797,143.6797,139.5881,140.5689,-2.2712,-1.59,0.19
2013-07-10,600519.SH,3324496,139.9541,142.0694,138.256,141.8791,1.3073,0.93,0.32
2013-07-11,600519.SH,4605661,142.3988,143.8261,140.5543,143.4381,1.5607,1.1,0.44
2013-07-12,600519.SH,4299164,142.8087,144.0237,138.1169,138.1975,-5.2353,-3.65,0.41
2013-07-15,600519.SH,3660735,138.6147,139.1417,135.3575,137.568,-0.6357,-0.46,0.35
2013-07-16,600519.SH,3701140,137.7217,140.0054,135.7747,139.7638,2.201,1.6,0.36
2013-07-17,600519.SH,2738846,139.4344,139.6467,136.7336,136.8141,-2.949,-2.11,0.26
2013-07-18,600519.SH,2569977,136.8727,137.202,134.4573,135.46,-1.3545,-0.99,0.25
2013-07-19,600519.SH,7331922,135.4161,135.4161,127.7454,128.8286,-6.6379,-4.9,0.71
2013-07-22,600519.SH,2706232,128.5725,129.6191,126.6621,128.0015,-0.8245,-0.64,0.26
2013-07-23,600519.SH,2875611,128.7701,131.9613,128.0747,131.449,3.4434,2.69,0.28
2013-07-24,600519.SH,4406723,131.3099,131.3099,126.6987,127.8112,-3.6412,-2.77,0.42
2013-07-25,600519.SH,3954054,128.3822,131.6027,127.577,130.8268,3.0163,2.36,0.38
2013-07-26,600519.SH,1904567,129.5533,130.1388,128.0162,128.0674,-2.7605,-2.11,0.18
2013-07-29,600519.SH,2688331,127.5624,127.5624,125.1616,125.3958,-2.6767,-2.09,0.26
2013-07-30,600519.SH,4211397,124.6493,125.3666,121.2018,123.2805,-2.1193,-1.69,0.41
2013-07-31,600519.SH,1459004,124.1955,125.308,122.7462,123.3318,0.0493,0.04,0.14
2013-08-01,600519.SH,2485259,124.415,126.2595,123.7417,125.813,2.479,2.01,0.24
2013-08-02,600519.SH,2924078,126.4718,130.4023,126.3986,128.8433,3.0321,2.41,0.28
2013-08-05,600519.SH,1806507,128.8433,129.3849,127.2842,128.4553,-0.3865,-0.3,0.17
2013-08-06,600519.SH,2656226,127.3062,128.4553,126.4059,128.2577,-0.1927,-0.15,0.26
2013-08-07,600519.SH,2837775,127.943,130.7683,127.1598,129.0995,0.8465,0.66,0.27
2013-08-08,600519.SH,1607673,129.1287,129.8168,127.6502,128.2065,-0.8908,-0.69,0.15
2013-08-09,600519.SH,2288924,128.4188,128.8872,125.1177,126.5011,-1.7051,-1.33,0.22
2013-08-12,600519.SH,3939034,126.4791,130.5999,126.2669,130.5121,4.0101,3.17,0.38
2013-08-13,600519.SH,2543583,130.2925,132.115,129.1873,131.7125,1.2007,0.92,0.24
2013-08-14,600519.SH,2172190,131.6686,133.4618,130.578,130.7902,-0.922,-0.7,0.21
2013-08-15,600519.SH,1536566,130.9147,132.6274,129.8387,129.8899,-0.9025,-0.69,0.15
2013-08-16,600519.SH,3497393,129.9412,132.481,127.394,127.6502,-2.234,-1.72,0.34
2013-08-19,600519.SH,1935761,128.3822,128.7554,126.6255,128.2138,0.5617,0.44,0.19
2013-08-20,600519.SH,3125074,127.4672,128.0894,126.4059,127.072,-1.1411,-0.89,0.3
2013-08-21,600519.SH,2310320,128.0967,128.1992,126.1863,127.8625,0.7879,0.62,0.22
2013-08-22,600519.SH,1550152,127.7966,129.319,127.3721,128.1479,0.2813,0.22,0.15
2013-08-23,600519.SH,1952964,128.7994,128.8067,125.5276,126.6182,-1.5249,-1.19,0.19
2013-08-26,600519.SH,1688531,126.706,128.0894,125.8936,127.3135,0.6964,0.55,0.16
2013-08-27,600519.SH,2443655,127.1891,127.1891,125.8936,126.7353,-0.5729,-0.45,0.24
2013-08-28,600519.SH,3060304,126.018,126.018,124.1149,124.3565,-2.3827,-1.88,0.29
2013-08-29,600519.SH,2180402,124.4297,124.6785,123.0463,123.3171,-1.0446,-0.84,0.21
2013-08-30,600519.SH,2586142,123.3171,123.6977,122.6364,123.5367,0.222,0.18,0.25
2013-09-02,600519.SH,22497074,117.6958,117.6958,111.1816,111.1962,-12.3414,-9.99,2.17
2013-09-03,600519.SH,12321105,110.5228,111.8403,109.059,111.0059,-0.189,-0.17,1.19
2013-09-04,600519.SH,7678998,111.2548,112.3893,110.962,111.328,0.3219,0.29,0.74
2013-09-05,600519.SH,7128326,111.1523,111.8403,109.2785,109.9885,-1.3359,-1.2,0.69
2013-09-06,600519.SH,3778366,109.8641,110.4496,109.6226,109.9958,0.011,0.01,0.36
2013-09-09,600519.SH,6927092,110.5228,110.9034,109.7031,110.4862,0.495,0.45,0.67
2013-09-10,600519.SH,5409309,110.3764,111.1669,109.8495,110.9766,0.4862,0.44,0.52
2013-09-11,600519.SH,6901293,111.0718,111.8257,109.7909,111.672,0.6991,0.63,0.66
2013-09-12,600519.SH,4772311,111.7159,112.1331,110.6765,111.0572,-0.6142,-0.55,0.46
2013-09-13,600519.SH,6825487,111.0279,113.07,110.9986,111.2694,0.211,0.19,0.66
2013-09-16,600519.SH,5887712,111.7086,111.7086,109.4908,109.5347,-1.7358,-1.56,0.57
2013-09-17,600519.SH,10905797,109.059,109.2053,102.8448,103.423,-6.1121,-5.58,1.05
2013-09-18,600519.SH,6731766,103.2034,104.2135,102.1055,103.8622,0.4344,0.42,0.65
2013-09-23,600519.SH,6540962,103.9281,103.9354,102.5081,103.0644,-0.7998,-0.77,0.63
2013-09-24,600519.SH,9881915,103.2034,104.1257,100.0561,100.1293,-2.9374,-2.85,0.95
2013-09-25,600519.SH,6978901,99.9463,100.6417,97.3626,98.9289,-1.2016,-1.2,0.67
2013-09-26,600519.SH,4722783,98.0799,99.7048,98.0799,99.1192,0.188,0.19,0.45
2013-09-27,600519.SH,3463925,99.1705,99.6609,97.9262,98.1238,-0.9911,-1.0,0.33
2013-09-30,600519.SH,5046064,98.0286,99.7706,97.7285,99.4998,1.3738,1.4,0.49
2013-10-08,600519.SH,5686725,99.3681,100.5685,98.2189,100.0341,0.5373,0.54,0.55
2013-10-09,600519.SH,4081504,99.9829,100.5685,99.3974,100.2684,0.2301,0.23,0.39
2013-10-10,600519.SH,2904552,100.2757,100.5538,99.7267,100.305,0.0401,0.04,0.28
2013-10-11,600519.SH,3645556,99.0314,100.8832,99.0314,100.6563,0.3511,0.35,0.35
2013-10-14,600519.SH,5527479,100.971,102.2739,100.5099,102.2153,1.5602,1.55,0.53
2013-10-15,600519.SH,6927751,102.2812,105.9848,101.7981,105.5822,3.363,3.29,0.67
2013-10-16,600519.SH,9481320,107.0827,108.1074,104.0086,105.5749,-0.0106,-0.01,0.91
2013-10-17,600519.SH,4862119,105.8311,106.7168,105.0333,105.5383,-0.0317,-0.03,0.47
2013-10-18,600519.SH,3557495,105.7579,106.0653,103.9354,104.6527,-0.8865,-0.84,0.34
2013-10-21,600519.SH,4702298,105.0406,106.3508,104.0818,106.1971,1.5488,1.48,0.45
2013-10-22,600519.SH,2458139,105.9848,105.9848,104.4843,104.9747,-1.2213,-1.15,0.24
2013-10-23,600519.SH,2621511,104.8576,105.897,104.0891,105.1724,0.1994,0.19,0.25
2013-10-24,600519.SH,2625533,104.8869,105.3773,104.4477,105.187,0.0105,0.01,0.25
2013-10-25,600519.SH,5858415,104.6746,104.6746,99.251,100.0781,-5.1123,-4.86,0.56
2013-10-28,600519.SH,3214102,99.3827,100.1073,97.5382,98.0579,-2.0216,-2.02,0.31
2013-10-29,600519.SH,3518294,98.1897,98.5629,96.25,97.2015,-0.8531,-0.87,0.34
2013-10-30,600519.SH,2534346,97.3333,97.5675,96.5867,97.0478,-0.1555,-0.16,0.24
2013-10-31,600519.SH,3489343,97.0917,99.917,96.982,98.8923,1.8439,1.9,0.34
2013-11-01,600519.SH,2215447,98.3214,99.4266,97.9335,98.9436,0.0494,0.05,0.21
2013-11-04,600519.SH,1943628,99.1412,100.2537,99.0094,99.7926,0.8509,0.86,0.19
2013-11-05,600519.SH,2784307,99.3974,101.2931,98.5922,101.0881,1.2973,1.3,0.27
2013-11-06,600519.SH,4444925,101.2126,103.2108,100.6417,102.2153,1.1321,1.12,0.43
2013-11-07,600519.SH,2135888,102.0031,102.3837,100.0561,101.7176,-0.5009,-0.49,0.21
2013-11-08,600519.SH,2153743,101.4468,102.4642,99.5511,99.6462,-2.0751,-2.04,0.21
2013-11-11,600519.SH,5232877,101.0076,103.7012,99.6755,102.1421,2.4913,2.5,0.5
2013-11-12,600519.SH,6947801,102.047,106.3874,101.7762,106.0141,3.8712,3.79,0.67
2013-11-13,600519.SH,3188146,105.4651,107.1925,104.7405,105.9263,-0.0848,-0.08,0.31
2013-11-14,600519.SH,2404202,106.1312,106.1312,103.7085,105.4505,-0.4767,-0.45,0.23
2013-11-15,600519.SH,3359785,105.209,105.8531,104.0086,104.9894,-0.464,-0.44,0.32
2013-11-18,600519.SH,4157171,105.3993,106.0287,104.5209,105.026,0.0315,0.03,0.4
2013-11-19,600519.SH,4116683,105.0333,105.5456,103.423,104.5356,-0.4936,-0.47,0.4
2013-11-20,600519.SH,2551780,104.477,104.6088,103.4962,103.9793,-0.554,-0.53,0.25
2013-11-21,600519.SH,3299198,103.7012,104.1476,101.4102,101.4907,-2.485,-2.39,0.32
2013-11-22,600519.SH,2811090,101.4907,101.9957,100.993,101.3516,-0.1421,-0.14,0.27
2013-11-25,600519.SH,2618102,100.8466,103.8329,100.6563,103.1522,1.804,1.78,0.25
2013-11-26,600519.SH,1640604,103.1961,103.8183,102.3105,102.4569,-0.6911,-0.67,0.16
2013-11-27,600519.SH,1567952,102.4642,103.3425,101.4468,102.4349,-0.0205,-0.02,0.15
2013-11-28,600519.SH,2224051,102.4569,104.4111,102.4569,103.811,1.3727,1.34,0.21
2013-11-29,600519.SH,2042378,103.2034,103.6792,102.4129,103.5255,-0.2907,-0.28,0.2
2013-12-02,600519.SH,4289240,102.4788,102.6691,99.9097,100.1147,-3.4058,-3.29,0.41
2013-12-03,600519.SH,3288230,99.9463,100.9491,99.0607,100.7002,0.5807,0.58,0.32
2013-12-04,600519.SH,3351042,100.6124,101.7542,99.961,101.359,0.6546,0.65,0.32
2013-12-05,600519.SH,1932631,101.3297,101.3297,100.2391,100.2684,-1.0947,-1.08,0.19
2013-12-06,600519.SH,2915072,100.1073,101.8128,99.5437,101.5566,1.2835,1.28,0.28
2013-12-09,600519.SH,2537190,101.4468,101.52,99.5437,100.9637,-0.589,-0.58,0.24
2013-12-10,600519.SH,2539266,100.649,100.9344,99.6901,100.2391,-0.727,-0.72,0.24
2013-12-11,600519.SH,1986816,100.1732,100.7148,99.6682,99.8292,-0.411,-0.41,0.19
2013-12-12,600519.SH,1830695,99.7853,100.5245,99.6901,99.8365,0.01,0.01,0.18
2013-12-13,600519.SH,1926726,99.7121,100.5611,99.7048,99.8365,0.0,0.0,0.19
2013-12-16,600519.SH,3286944,99.5511,99.8512,97.2528,97.326,-2.5058,-2.51,0.32
2013-12-17,600519.SH,1564120,97.3113,98.6142,96.9088,97.5016,0.1752,0.18,0.15
2013-12-18,600519.SH,2010517,97.3406,97.7139,96.8429,96.9746,-0.5265,-0.54,0.19
2013-12-19,600519.SH,1781345,97.5602,97.6407,95.9572,95.9938,-0.9794,-1.01,0.17
2013-12-20,600519.SH,3855601,96.067,96.433,92.2244,92.7001,-3.2925,-3.43,0.37
2013-12-23,600519.SH,1922251,92.5391,93.4247,92.3122,92.5976,-0.102,-0.11,0.19
2013-12-24,600519.SH,2789714,92.9563,93.4686,92.5025,92.6708,0.0741,0.08,0.27
2013-12-25,600519.SH,1843945,92.9563,93.2271,92.1438,92.4147,-0.2595,-0.28,0.18
2013-12-26,600519.SH,3415622,92.2244,92.3927,90.8629,91.3021,-1.1089,-1.2,0.33
2013-12-27,600519.SH,2545548,91.6388,93.1246,91.3021,92.3707,1.0682,1.17,0.25
2013-12-30,600519.SH,3216672,92.5537,92.9417,90.7532,91.0972,-1.2747,-1.38,0.31
2013-12-31,600519.SH,5754649,90.7605,94.6471,89.6626,93.9664,2.8696,3.15,0.55
2014-01-02,600519.SH,2197666,93.6809,93.6809,91.9316,92.2097,-1.7572,-1.87,0.21
2014-01-03,600519.SH,2334165,91.6754,92.078,90.1969,90.7458,-1.4662,-1.59,0.22
2014-01-06,600519.SH,3022921,89.9407,91.4192,88.3451,88.367,-2.3775,-2.62,0.29
2014-01-07,600519.SH,1803946,87.9132,88.8208,87.2472,88.2426,-0.1237,-0.14,0.17
2014-01-08,600519.SH,3198959,88.1914,88.6964,86.3762,87.3936,-0.8471,-0.96,0.31
2014-01-09,600519.SH,4788671,87.1008,89.1502,86.808,87.3496,-0.0437,-0.05,0.46
2014-01-10,600519.SH,2112663,87.1081,88.1475,86.4054,87.2984,-0.0524,-0.06,0.2
2014-01-13,600519.SH,3764646,87.3204,89.5308,87.1593,87.7522,0.454,0.52,0.36
2014-01-14,600519.SH,2347499,87.9791,89.1429,87.0276,88.7916,1.0355,1.18,0.23
2014-01-15,600519.SH,1972069,88.206,88.6744,86.4054,86.9251,-1.8646,-2.1,0.19
2014-01-16,600519.SH,3911963,86.991,89.626,86.9105,89.2893,2.3644,2.72,0.38
2014-01-17,600519.SH,3236373,89.1502,89.7724,87.9205,88.0523,-1.2412,-1.39,0.31
2014-01-20,600519.SH,6009063,89.2234,93.1759,88.5793,92.8026,4.7462,5.39,0.58
2014-01-21,600519.SH,3540462,92.2244,94.2079,91.7486,92.949,0.1485,0.16,0.34
2014-01-22,600519.SH,7366781,92.9417,98.6727,92.4439,98.2043,5.2518,5.65,0.71
2014-01-23,600519.SH,4025848,98.2116,99.1046,96.4403,98.1457,-0.0589,-0.06,0.39
2014-01-24,600519.SH,3578070,97.7139,99.3168,96.9893,99.1778,1.0305,1.05,0.34
2014-01-27,600519.SH,8351084,98.7313,105.2382,98.5629,103.0205,3.8383,3.87,0.8
2014-01-28,600519.SH,3640115,102.8448,103.9354,100.6417,101.9006,-1.123,-1.09,0.35
2014-01-29,600519.SH,3152040,102.3105,103.2474,99.9024,100.283,-1.6203,-1.59,0.3
2014-01-30,600519.SH,3722344,99.9097,100.2391,95.884,96.7624,-3.5199,-3.51,0.36
2014-02-07,600519.SH,2386561,96.6599,98.5337,95.928,97.9994,1.2385,1.28,0.23
2014-02-10,600519.SH,3625174,98.0799,98.3726,95.7816,97.2455,-0.7546,-0.77,0.35
2014-02-11,600519.SH,4300694,97.2015,99.2363,96.6892,98.1091,0.8655,0.89,0.41
2014-02-12,600519.SH,1928348,98.2263,98.7898,97.5748,98.1897,0.0785,0.08,0.19
2014-02-13,600519.SH,3856747,98.1018,101.2931,98.0872,99.3022,1.1096,1.13,0.37
2014-02-14,600519.SH,6741037,99.0973,104.6673,99.0973,104.5941,5.2928,5.33,0.65
2014-02-17,600519.SH,8746517,105.4725,110.5155,105.4725,109.7763,5.1776,4.95,0.84
2014-02-18,600519.SH,3364035,109.381,109.381,106.951,107.6024,-2.1736,-1.98,0.32
2014-02-19,600519.SH,3148266,107.6317,111.2401,107.6317,109.4469,1.8401,1.71,0.3
2014-02-20,600519.SH,2318897,109.4249,110.9474,108.327,109.0516,-0.394,-0.36,0.22
2014-02-21,600519.SH,3412540,108.327,109.9007,108.166,109.1175,0.0654,0.06,0.33
2014-02-24,600519.SH,3117865,109.1322,110.5814,106.5777,108.0489,-1.0694,-0.98,0.3
2014-02-25,600519.SH,4627993,108.327,108.6198,103.2034,104.2062,-3.8467,-3.56,0.45
2014-02-26,600519.SH,2651394,102.8814,106.1166,101.7762,103.9573,-0.2501,-0.24,0.26
2014-02-27,600519.SH,2564611,104.0452,106.7094,102.4861,106.0946,2.1414,2.06,0.25
2014-02-28,600519.SH,4192617,106.1312,110.3764,106.0946,109.8055,3.7132,3.5,0.4
2014-03-03,600519.SH,4881665,109.7909,113.4433,108.5686,113.3994,3.5907,3.27,0.47
2014-03-04,600519.SH,5086676,111.3426,116.5906,111.2548,112.2795,-1.1227,-0.99,0.49
2014-03-05,600519.SH,4721154,112.7406,117.103,111.2548,116.9932,4.7157,4.2,0.45
2014-03-06,600519.SH,4274121,117.264,118.7938,114.9145,118.5742,1.5794,1.35,0.41
2014-03-07,600519.SH,5811048,118.5742,122.3803,117.1396,121.1286,2.5495,2.15,0.56
2014-03-10,600519.SH,4998548,120.6236,121.3555,112.7406,114.8706,-6.2626,-5.17,0.48
2014-03-11,600519.SH,3856141,114.1825,119.7453,113.5238,118.7059,3.8366,3.34,0.37
2014-03-12,600519.SH,3676392,117.9008,119.7453,114.0215,116.0343,-2.6709,-2.25,0.35
2014-03-13,600519.SH,4263778,115.3536,120.8432,114.995,120.6748,4.6413,4.0,0.41
2014-03-14,600519.SH,2493355,120.082,121.5019,118.4278,119.9429,-0.7361,-0.61,0.24
2014-03-17,600519.SH,3219888,120.77,121.985,118.5815,121.8459,1.907,1.59,0.31
2014-03-18,600519.SH,5947371,123.1854,128.9677,123.1854,125.3958,3.5458,2.91,0.57
2014-03-19,600519.SH,3536579,124.3565,128.0894,123.6977,127.6283,2.2321,1.78,0.34
2014-03-20,600519.SH,3389521,127.577,127.7234,123.6977,123.8295,-3.8035,-2.98,0.33
2014-03-21,600519.SH,4031881,123.2879,125.8789,121.136,125.4544,1.6222,1.31,0.39
2014-03-24,600519.SH,2632092,125.1616,128.6237,124.3565,125.3739,-0.0753,-0.06,0.25
2014-03-25,600519.SH,6240383,123.2586,123.2586,113.8824,122.0948,-3.2849,-2.62,0.6
2014-03-26,600519.SH,5737639,120.8432,121.5824,115.9099,116.0051,-6.0927,-4.99,0.55
2014-03-27,600519.SH,3804459,115.3976,117.6958,114.4753,115.3976,-0.6032,-0.52,0.37
2014-03-28,600519.SH,4827296,115.5147,116.371,110.5302,111.7232,-3.6695,-3.18,0.46
2014-03-31,600519.SH,3058360,111.2621,115.1926,111.2548,113.231,1.5083,1.35,0.29
2014-04-01,600519.SH,3404689,113.2383,118.9767,113.0114,118.9328,5.7066,5.04,0.33
2014-04-02,600519.SH,4669833,119.1158,124.1808,117.8642,121.2384,2.3073,1.94,0.45
2014-04-03,600519.SH,2691848,122.6438,122.7389,119.6721,120.9969,-0.2425,-0.2,0.26
2014-04-04,600519.SH,2320651,120.5138,120.9896,117.8422,120.082,-0.9196,-0.76,0.22
2014-04-08,600519.SH,2592749,119.9795,121.0774,117.8495,120.4333,0.3482,0.29,0.25
2014-04-09,600519.SH,2161889,120.7846,121.963,118.6693,119.5623,-0.8671,-0.72,0.21
2014-04-10,600519.SH,5417787,119.5037,125.1763,116.7443,124.071,4.5075,3.77,0.52
2014-04-11,600519.SH,9022579,125.8936,131.4563,125.8936,128.8799,4.8138,3.88,0.87
2014-04-14,600519.SH,2682436,127.8698,129.7802,126.6255,127.6209,-1.2631,-0.98,0.26
2014-04-15,600519.SH,2588021,126.7719,128.7262,126.7719,127.7161,0.0893,0.07,0.25
2014-04-16,600519.SH,2204062,127.1379,127.7673,124.5688,125.1763,-2.5416,-1.99,0.21
2014-04-17,600519.SH,2974441,125.0152,128.8213,124.5834,128.2358,3.0544,2.44,0.29
2014-04-18,600519.SH,1960146,128.0894,130.1169,126.8451,128.3163,0.0769,0.06,0.19
2014-04-21,600519.SH,1833379,127.3648,128.8067,125.8936,125.9302,-2.3867,-1.86,0.18
2014-04-22,600519.SH,2234496,125.8936,128.1845,125.5422,125.9887,0.063,0.05,0.22
2014-04-23,600519.SH,3375573,125.9521,129.18,125.9155,128.8652,2.8726,2.28,0.33
2014-04-24,600519.SH,1258135,128.9311,129.341,127.1379,128.6457,-0.2191,-0.17,0.12
2014-04-25,600519.SH,9587743,122.9512,122.9658,118.4205,120.5431,-8.1048,-6.3,0.92
2014-04-28,600519.SH,3302860,118.6327,120.4479,116.9712,119.1524,-1.3862,-1.15,0.32
2014-04-29,600519.SH,2799649,119.1597,121.1213,118.9182,119.738,0.5839,0.49,0.27
2014-04-30,600519.SH,1922066,120.0014,120.2503,118.9621,119.9502,0.2155,0.18,0.19
2014-05-05,600519.SH,3674347,119.6721,119.6721,114.973,117.2933,-2.6508,-2.21,0.35
2014-05-06,600519.SH,1362295,117.1103,119.0865,117.1103,117.6885,0.3988,0.34,0.13
2014-05-07,600519.SH,1196073,118.2887,118.2887,116.8175,117.5934,-0.0942,-0.08,0.12
2014-05-08,600519.SH,1469786,117.6958,118.9328,117.4177,117.6007,0.0118,0.01,0.14
2014-05-09,600519.SH,1672145,117.5934,118.7938,117.3299,117.5641,-0.0353,-0.03,0.16
2014-05-12,600519.SH,2619478,118.7864,118.7938,116.7443,117.7764,0.2116,0.18,0.25
2014-05-13,600519.SH,1593936,117.6739,118.2887,116.7882,117.6519,-0.1296,-0.11,0.15
2014-05-14,600519.SH,3401655,117.103,117.791,112.726,113.6482,-4.0,-3.4,0.33
2014-05-15,600519.SH,1698338,113.436,114.973,113.0846,114.2923,0.6478,0.57,0.16
2014-05-16,600519.SH,1846730,114.2923,114.9877,113.2091,113.5677,-0.72,-0.63,0.18
2014-05-19,600519.SH,5625009,111.6207,111.9867,108.2831,108.3124,-5.2583,-4.63,0.54
2014-05-20,600519.SH,4688591,108.4002,109.381,105.1065,106.1166,-2.1988,-2.03,0.45
2014-05-21,600519.SH,3873787,105.4725,111.0059,105.3627,110.5228,4.4039,4.15,0.37
2014-05-22,600519.SH,1867894,110.4496,112.4259,109.5347,109.8275,-0.6963,-0.63,0.18
2014-05-23,600519.SH,1400963,109.7909,111.8257,109.7763,111.4744,1.6474,1.5,0.13
2014-05-26,600519.SH,891056,113.3774,113.3774,111.8769,112.4039,0.9253,0.83,0.09
2014-05-27,600519.SH,1303507,111.9867,113.9995,111.8842,112.1331,-0.2698,-0.24,0.13
2014-05-28,600519.SH,1250197,111.9062,113.4506,111.8403,112.6747,0.5383,0.48,0.12
2014-05-29,600519.SH,1010682,112.521,114.1313,112.3234,112.9309,0.2591,0.23,0.1
2014-05-30,600519.SH,921765,112.9016,113.6555,112.0014,112.1477,-0.7792,-0.69,0.09
2014-06-03,600519.SH,1304848,111.9867,113.0846,111.4378,111.8184,-0.3252,-0.29,0.13
2014-06-04,600519.SH,1049431,111.9794,112.2649,109.8055,110.6326,-1.1853,-1.06,0.1
2014-06-05,600519.SH,2067863,110.6107,113.4506,109.3005,113.2822,2.6551,2.4,0.2
2014-06-06,600519.SH,947745,113.2164,113.9264,111.467,112.4186,-0.8609,-0.76,0.09
2014-06-09,600519.SH,1003481,111.4744,113.0114,111.4744,112.1551,-0.2586,-0.23,0.1
2014-06-10,600519.SH,1930551,112.1697,113.6629,112.1697,113.3042,1.144,1.02,0.19
2014-06-11,600519.SH,1078145,113.2676,113.7287,112.1404,112.6747,-0.6345,-0.56,0.1
2014-06-12,600519.SH,1149960,112.7699,112.7699,111.3426,111.7159,-0.9577,-0.85,0.11
2014-06-13,600519.SH,1697046,111.7598,112.5942,110.6399,111.8476,0.1341,0.12,0.16
